20231010 141400;15250;15261;15249.25;15259.5;2091
20231010 141500;15259.5;15265.25;15256.75;15264;1756
20231010 141600;15264;15270;15259.75;15265.75;2171
20231010 141700;15265.25;15270.25;15256.75;15261.75;1761
20231010 141800;15262;15269.25;15260.75;15266.5;1595
20231010 141900;15266.5;15274.25;15264;15273;1544
20231010 142000;15272.75;15278.25;15269.75;15277.25;2088
20231010 142100;15276.75;15277.25;15265;15269;1875
20231010 142200;15269;15273.5;15263;15272;1645
20231010 142300;15271.75;15273.25;15263.75;15266.75;1334
20231010 142400;15266.5;15276.25;15262;15275;1740
20231010 142500;15275;15280;15273.5;15277.25;1492
20231010 142600;15277.75;15280.5;15267.5;15274;2265
20231010 142700;15274;15285;15273.75;15282.75;1472
20231010 142800;15283;15295;15283;15292.5;3030
20231010 142900;15292.5;15294.5;15288;15289.75;1868
20231010 143000;15290;15294.5;15288;15289.5;1646
20231010 143100;15290;15298;15289.5;15293.25;1895
20231010 143200;15294;15294.25;15285.5;15289;1473
20231010 143300;15289.25;15299.75;15288.5;15299.5;1714
20231010 143400;15299.75;15310;15299.75;15305.25;2877
20231010 143500;15305.5;15316.25;15305.25;15307.25;2474
20231010 143600;15307.75;15313;15307.5;15308.25;1254
20231010 143700;15308;15319;15307.5;15317.75;1674
20231010 143800;15318;15320.75;15315;15317.5;1710
20231010 143900;15317;15322.25;15310.5;15315.75;2474
